0-hammer-v1/return,0-hammer-v1/success,1-push-wall-v1/return,1-push-wall-v1/success,2-faucet-close-v1/return,2-faucet-close-v1/success,3-push-back-v1/return,3-push-back-v1/success,4-stick-pull-v1/return,4-stick-pull-v1/success,5-handle-press-side-v1/return,5-handle-press-side-v1/success,6-push-v1/return,6-push-v1/success,7-shelf-place-v1/return,7-shelf-place-v1/success,8-window-close-v1/return,8-window-close-v1/success,9-peg-unplug-side-v1/return,9-peg-unplug-side-v1/success,avg_return,test/deterministic/average_success,cl_method,x,steps_per_task
122645.51345875018,1.0,-51.371335795917545,0.0,-96.9375006806491,0.0,-66.35442617456532,0.0,-75.26041697766114,0.0,-30.079618412862516,0.0,-53.88415075458539,0.0,-68.44285394093707,0.0,-60.705977102523285,0.0,-164.79829746409558,0.0,12197.767888144637,0.1,cotasp,740001,1000000
101549.46889780002,1.0,-62.86961875226399,0.0,-56.771281645532554,0.0,54.95993968398675,0.0,-60.591815358304096,0.0,-24.48295756371145,0.0,-61.50069742348779,0.0,-57.59649841239792,0.0,-69.26510566829023,0.0,-170.41882811829936,0.0,10104.093203454173,0.1,cotasp,760001,1000000
115524.15613684461,1.0,-55.46570176478042,0.0,-93.22102651501261,0.0,-54.44111238022781,0.0,-58.974856453847224,0.0,-23.285723582268524,0.0,-33.96512334290484,0.0,-69.12005340532694,0.0,-59.52794339953167,0.0,-171.56817460938765,0.0,11490.458642139132,0.1,cotasp,780001,1000000
138881.89877795472,1.0,-61.55907199969954,0.0,-91.70772656808563,0.0,-79.43824613156565,0.0,-61.91108600978723,0.0,-21.97222348791491,0.0,-35.36835870624033,0.0,-57.177060842091535,0.0,-79.62281280456028,0.0,-165.62153580657764,0.0,13822.75206555982,0.1,cotasp,800001,1000000
112601.79568774665,0.9,-77.33507779506816,0.0,-91.65988251080401,0.0,-68.51282564666181,0.0,-84.86061932722278,0.0,-60.07960566566371,0.0,-8.453404253755597,0.0,-60.27972025439802,0.0,-64.2219266696869,0.0,-167.11152461202997,0.0,11191.928110101133,0.09,cotasp,820001,1000000
120356.69174442763,1.0,-61.86200030619583,0.0,-89.60342005399875,0.0,-84.3543488157279,0.0,-79.1631145965469,0.0,-47.17081855154579,0.0,-15.912848418977472,0.0,-68.01202923625111,0.0,-107.71850872766859,0.0,-168.70485270894662,0.0,11963.418980301176,0.1,cotasp,840001,1000000
128244.03352269456,1.0,-73.48839563098575,0.0,-91.33455637212998,0.0,-87.29180049767982,0.0,-87.77312182961174,0.0,-62.98884494304808,0.0,-18.527983416243423,0.0,-55.967738261367494,0.0,-105.23005578051993,0.0,-170.0764900245594,0.0,12749.135453593843,0.1,cotasp,860001,1000000
66171.5400620097,0.7,-82.01718032521842,0.0,-96.87652928727144,0.0,-14.166362382514261,0.0,-83.48784437876296,0.0,-57.15274313428658,0.0,-26.391959053332425,0.0,-68.57700048945294,0.0,-110.03152886220441,0.0,-165.41325861283406,0.0,6546.742565548383,0.06999999999999999,cotasp,880001,1000000
82635.76872545271,0.7,-79.07765348314362,0.0,-98.37701044082134,0.0,-45.426234072439556,0.0,-82.48910005028888,0.0,-32.462095291594906,0.0,-43.079134058610784,0.0,-60.9222412875874,0.0,-109.14017742195479,0.0,-163.09996226273458,0.0,8192.169511708355,0.06999999999999999,cotasp,900001,1000000
94215.73381133974,0.8,-64.3745257872039,0.0,-93.86397117134243,0.0,-65.46632077704507,0.0,-82.72243826955048,0.0,-30.197853112760715,0.0,144.28141713732822,0.0,-73.49190237889411,0.0,-89.56957186381433,0.0,-167.89149373882955,0.0,9369.24371513776,0.08,cotasp,920001,1000000
116365.07404182707,1.0,-60.71681094098361,0.0,-91.00538448354601,0.0,-80.08308885264883,0.0,-84.34319164073328,0.0,-33.35864581733061,0.0,-30.999899950747523,0.0,-91.22925996182637,0.0,-65.86484606448309,0.0,-168.58903059896963,0.0,11565.88838835158,0.1,cotasp,940001,1000000
129527.42053897523,1.0,-71.19620933454783,0.0,-102.48165422841305,0.0,-65.81572608280676,0.0,-81.36141095366489,0.0,-33.52688570373421,0.0,-33.06666435595614,0.0,-64.9702603312213,0.0,-72.24657390978497,0.0,-166.69366441797905,0.0,12883.606148965713,0.1,cotasp,960001,1000000
110309.7425770999,0.9,-68.55418675557969,0.0,-94.20811063175226,0.0,-100.14064475073204,0.0,-82.3546192587287,0.0,-29.00265903911985,0.0,-23.01280970499024,0.0,-82.17258108818706,0.0,-64.3730212531425,0.0,-172.63182026969312,0.0,10959.329212434797,0.09,cotasp,980001,1000000
61096.55919928169,0.5,-27.115206949099196,0.0,-80.88438937688055,0.0,-170.4248040911603,0.0,-83.12342955377021,0.0,5276.941475939979,0.0,-31.511683524842613,0.0,-76.5210945858864,0.0,-92.71182999195659,0.0,-173.1687020101897,0.0,6563.803953513787,0.05,cotasp,1000001,1000000
72123.69029218357,0.6,-31.514225903060595,0.0,-82.19387794395288,0.0,-106.10109235706912,0.0,-84.09365186833587,0.0,4546.756949763386,0.0,-30.52330099156539,0.0,-85.50970717784617,0.0,-73.2115939253561,0.0,-166.89509919322492,0.0,7601.040469258655,0.06,cotasp,1020001,1000000
50551.652379790576,0.5,-23.775988796166864,0.0,-68.83764282656239,0.0,-99.85736048906493,0.0,-84.17215082099263,0.0,1685.6354161624513,0.0,-34.68986618249653,0.0,-95.50651178939947,0.0,-80.23107439656374,0.0,-168.867265941747,0.0,5158.134993471003,0.05,cotasp,1040001,1000000
69171.1433948213,0.5,-47.78335561334322,0.0,-24.470238614921648,0.1,-142.99277940233574,0.0,-81.35891076307813,0.0,-44.13469520330922,0.0,67.15507589839527,0.0,-80.96676933312007,0.0,-90.86395015786891,0.0,-170.03506533340317,0.0,6855.569270629831,0.06,cotasp,1060001,1000000
74871.58053678031,0.6,53.14703520075138,0.0,195.07951808994315,0.0,-113.4680733535882,0.0,-105.18441724317306,0.0,-33.70036531394474,0.0,-20.788978903169248,0.0,-48.61193590844339,0.0,-114.97139327117816,0.0,-168.81107754302144,0.0,7451.427084853448,0.06,cotasp,1080001,1000000
41805.44400917819,0.4,33.438254473861754,0.0,28.553765247218287,0.0,-143.8798201096859,0.0,-76.15706059004212,0.0,-82.45009262366828,0.0,18.672308187030485,0.0,-70.84528986377818,0.0,-120.94497218089812,0.0,-169.73645895472183,0.0,4122.20946427635,0.04,cotasp,1100001,1000000
28936.88958400071,0.2,3059.2813521559847,0.0,-39.60964633128815,0.0,-137.25546781419743,0.0,-77.04346780410194,0.0,-58.77851049404933,0.0,618.0270053202346,0.0,-88.7214436966489,0.0,-110.15033890204208,0.0,-165.14908957207396,0.0,3193.748997686252,0.02,cotasp,1120001,1000000
61779.432954533826,0.6,8248.959534238678,0.0,-47.09633500091631,0.0,-134.53863300137263,0.0,-81.85384214436084,0.0,-58.310812658959755,0.0,1666.5663341651543,0.0,-76.17512087177904,0.0,-115.10071850395255,0.0,-151.01503423620056,0.0,7103.086832652011,0.06,cotasp,1140001,1000000
39434.15883416538,0.3,11908.896514134743,0.2,-47.75387522755706,0.0,-134.10694063046458,0.0,-83.75496549207999,0.0,-63.6621391449721,0.0,509.87840558403286,0.0,-80.30704634746154,0.0,-81.295102318716,0.0,-143.1020378246658,0.0,5121.895164689822,0.05,cotasp,1160001,1000000
64851.13186780957,0.6,39726.232284192956,0.2,-51.285414570762626,0.0,-133.38533899860704,0.0,-75.227207998902,0.0,-57.24494291477587,0.0,178.30345707785713,0.0,-78.99541482118732,0.0,-41.36121588332535,0.0,-147.44295945917432,0.0,10417.072511443363,0.08,cotasp,1180001,1000000
40368.168812687465,0.4,5903.174406939515,0.0,-55.36485683092093,0.0,-131.6064564623121,0.0,-80.63041846947846,0.0,-104.58436222404279,0.0,-8.918882907266816,0.0,-77.01865530002354,0.0,-70.63973132719751,0.1,-149.84196374212374,0.0,4559.27378923636,0.05,cotasp,1200001,1000000
27863.837137241808,0.3,41289.949613581826,0.3,-55.76607394964943,0.0,-138.68204784003262,0.0,-77.44965752762053,0.0,-58.72914321685812,0.0,99.69058053096789,0.0,-84.20785460313598,0.0,-48.05457583078331,0.0,-132.4231515270223,0.0,6865.81648268595,0.06,cotasp,1220001,1000000
33645.092281314275,0.3,56912.048302361436,0.3,-62.994923368217904,0.0,-135.49465824081352,0.0,-64.88395069078294,0.0,-69.87617333272814,0.0,-24.50393473741716,0.0,-95.66427265547047,0.0,-33.21526055980739,0.0,-133.7446170283234,0.0,8993.676279306215,0.06,cotasp,1240001,1000000
77455.11892451611,0.6,46535.88978727502,0.3,-69.59252901957639,0.0,-137.05091491009497,0.0,-78.09552220767793,0.0,-64.8548673674361,0.0,-26.916849869231505,0.0,-67.61469328251943,0.0,-33.18806903480994,0.1,-128.15087063920083,0.0,12338.554439546058,0.09999999999999999,cotasp,1260001,1000000
70644.89813056393,0.5,58424.60295189486,0.4,-50.96086063273442,0.0,-136.9369271752944,0.0,-87.04957319305053,0.0,-60.892849091252764,0.0,78.19781755781447,0.0,-65.84971780690515,0.0,-29.843152004386592,0.0,-104.48157776688012,0.0,12861.16842423461,0.09,cotasp,1280001,1000000
57799.57029689439,0.6,96754.58648483022,0.4,69.37669656269108,0.0,-133.89415527070983,0.0,-84.91051794695498,0.0,-54.9674292813272,0.0,-28.728209789901552,0.0,-91.5442428092106,0.0,-86.7203761087471,0.0,-115.14189687679962,0.0,15402.762665020364,0.1,cotasp,1300001,1000000
113357.07395342656,0.8,38473.26753715414,0.2,306.78190118863466,0.0,-138.66863206801787,0.0,-79.54110494351868,0.0,-62.83343393400403,0.0,1486.68630692899,0.1,-65.52072423186351,0.0,-87.92593242714076,0.0,-106.28279327618661,0.0,15308.303707781757,0.11000000000000001,cotasp,1320001,1000000
21812.125529566867,0.2,60147.30621965746,0.3,143.5238594020607,0.0,-110.14827254622176,0.0,-73.72072676445153,0.0,-58.275778558589124,0.0,101.7752089463032,0.0,-90.11049498637836,0.0,-54.35838297191361,0.0,-125.79686433649803,0.0,8169.232029740863,0.05,cotasp,1340001,1000000
42337.123461435025,0.3,82869.37855518519,0.3,-47.140226033492944,0.0,-133.44066136879965,0.0,-62.002650941340505,0.0,-61.90077895878627,0.0,-15.245353050264516,0.0,-90.83615566623287,0.0,-79.74810540283238,0.0,-107.53716543984373,0.0,12460.865091975862,0.06,cotasp,1360001,1000000
99073.94519547987,0.7,160620.51946637547,0.7,-42.83194140698717,0.0,-129.2921897648872,0.0,-77.40575650654235,0.0,-61.096167622485645,0.0,76.39988491039811,0.0,-89.362785621313,0.0,-75.728404386422,0.0,-135.0618901964376,0.0,25916.008541126066,0.13999999999999999,cotasp,1380001,1000000
96559.30360614065,0.7,146704.80708373297,0.6,-43.77527366709378,0.0,-127.47739887872422,0.0,-77.17516206189104,0.0,-61.53569511957831,0.0,132.90755679821365,0.0,-88.0495549721002,0.0,-81.94182685871526,0.0,-111.24486280415888,0.0,24280.58184723096,0.12999999999999998,cotasp,1400001,1000000
83222.9866328622,0.7,86223.4960258512,0.5,-29.52859450611964,0.0,-121.97036781145759,0.0,-72.98248550912136,0.0,-61.61703415949561,0.0,35.643408365723715,0.0,-81.8450641898787,0.0,-71.21490456436587,0.0,137.61505795146877,0.0,16918.05826742902,0.12,cotasp,1420001,1000000
52791.088608798746,0.4,169889.63477187973,0.6,-36.109485368751656,0.0,-125.70689444927311,0.0,-66.8198551909424,0.0,-71.24576710640439,0.0,-23.109796784439062,0.0,-85.73601474417084,0.0,-75.11272113095909,0.0,40.32724683924793,0.0,22223.72100927428,0.1,cotasp,1440001,1000000
79825.85887785163,0.6,138254.35124835838,0.5,-46.25326308935242,0.0,-102.49239649880667,0.0,-76.85237274879918,0.0,-115.30697496967237,0.0,-35.019674700204476,0.0,-80.67480502163883,0.0,-76.76973934262723,0.0,-107.06046475316907,0.0,21743.978043508578,0.11000000000000001,cotasp,1460001,1000000
50636.14279107654,0.5,133815.11652294683,0.5,-41.59719220379826,0.0,-126.14846089181185,0.0,-79.08626331248894,0.0,-118.25947026187612,0.0,-42.62053983514816,0.0,-80.74991549540721,0.0,-73.99995840976533,0.0,1904.3982301298372,0.2,18579.31957437429,0.12,cotasp,1480001,1000000
85451.95124992938,0.6,114076.28566398309,0.7,-44.13615687770678,0.0,-116.36203881388674,0.0,-77.79910395615609,0.0,-118.34462559424722,0.0,58.00624472739056,0.0,-71.3653658763324,0.0,-51.2712174843373,0.4,3433.746351168811,0.2,20254.0711001206,0.18999999999999997,cotasp,1500001,1000000
72530.2656266171,0.6,67047.73889452257,0.2,119.18101707888448,0.0,-119.72133766484163,0.0,-79.70043903767552,0.0,-115.68599155841132,0.0,-37.23379939037678,0.0,-83.81038486177957,0.0,-36.49400996700872,0.3,1369.5175477953424,0.0,14059.40571235338,0.11000000000000001,cotasp,1520001,1000000
58505.980606441575,0.5,62935.827766348295,0.3,-47.72970524724518,0.0,-112.38570692000992,0.0,-70.11242365424403,0.0,-115.42461740886945,0.0,-12.534792591936583,0.0,-72.84454095911417,0.0,-30.735634177226494,0.7,5750.707442183038,0.1,12673.074839401426,0.16,cotasp,1540001,1000000
58409.871995222056,0.5,108878.81370583651,0.6,-49.95215959751781,0.0,-126.77740322020493,0.0,-76.80512336328033,0.0,-100.56888802878491,0.0,-19.374726977027013,0.0,-85.7852280692675,0.0,-28.210646623853858,0.0,1837.749488570396,0.0,16863.896101374903,0.11000000000000001,cotasp,1560001,1000000
55382.54282080771,0.5,157521.73761092112,0.8,-48.18431544921861,0.0,-123.58499758303165,0.0,-79.96727382666248,0.0,-117.61539774213736,0.0,-41.96087982156084,0.0,-73.21640256784758,0.0,-29.231540050224396,0.0,1302.019916829219,0.0,21369.25395415174,0.13,cotasp,1580001,1000000
55291.756450893256,0.5,88794.34252306979,0.4,-55.781739070399865,0.0,-132.15720307932517,0.0,-67.5703899978642,0.0,-80.9783989364257,0.0,-64.59011968165831,0.0,-72.29821496076951,0.0,-33.10033929518833,0.4,-58.666464093133754,0.0,14352.09561048483,0.13,cotasp,1600001,1000000
36081.74778529447,0.4,138425.03488275362,0.4,-46.853243288557564,0.0,-142.51603292853775,0.0,-59.84308798387269,0.0,-102.21145877812879,0.0,-61.752785836397166,0.0,-80.52772542903583,0.0,-27.361015131006365,0.7,-30.7716381376952,0.0,17395.494568053487,0.15,cotasp,1620001,1000000
69694.13587859552,0.6,161449.8929858772,0.7,-47.19949208150961,0.0,-134.03154375589207,0.0,-46.43396351365167,0.0,-80.89309477435481,0.0,-54.44248906171659,0.0,-85.07331286635039,0.0,-27.737361476932854,0.9,-41.35653717995732,0.0,23062.686106976234,0.21999999999999997,cotasp,1640001,1000000
84851.15757853129,0.6,79700.11525223745,0.4,-37.9068777916245,0.0,-136.58677872700918,0.0,-46.537292932391026,0.0,-86.79633251704715,0.0,-56.68250216202863,0.0,-79.38723494738247,0.0,10273.232500033342,1.0,-96.68822524382922,0.0,17428.392008648072,0.2,cotasp,1660001,1000000
42341.64218836716,0.3,171383.48287964237,0.6,-54.643928227474056,0.0,-130.58418374750823,0.0,-46.29218576690637,0.0,-88.01864579504931,0.0,-88.66950652211342,0.0,-79.03256916094173,0.0,-31.17455492831427,0.6,-113.99444356881774,0.0,21309.27150502924,0.15,cotasp,1680001,1000000
31260.035424006423,0.3,135665.387229994,0.5,-53.558815298215265,0.0,-141.75944861271688,0.0,-52.77622570943904,0.0,-69.70560321829285,0.0,-67.88118396780432,0.0,-85.56526123389574,0.0,18903.389531372934,0.3,-141.66253952022984,0.0,18521.590310781274,0.11000000000000001,cotasp,1700001,1000000
28649.95491329299,0.4,96202.22401628194,0.6,-59.05154873350919,0.0,-151.51176529494026,0.0,-55.142470002464485,0.0,-70.15089586753432,0.0,-72.28217614484922,0.0,-67.6935337899084,0.0,-26.45147608345731,0.6,-176.1160948168127,0.0,12417.377896884147,0.16,cotasp,1720001,1000000
